,Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote
2561,REFR,Research Frontiers Incorporated,1.03,24770000,n/a,Miscellaneous,Multi-Sector Companies,https://www.nasdaq.com/symbol/refr
2562,RSLS,ReShape Lifesciences Inc.,0.6525,20200000,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/rsls
2563,RESN,Resonant Inc.,3.91,78020000,2014,Technology,Semiconductors,https://www.nasdaq.com/symbol/resn
2564,RECN,"Resources Connection, Inc.",15.55,487880000,2000,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/recn
2565,HAIR,"Restoration Robotics, Inc.",5.76,166700000,2017,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/hair
2566,TORC,"resTORbio, Inc.",8.49,238110000,2018,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/torc
2567,ROIC,Retail Opportunity Investments Corp.,17.32,1950000000,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/roic
2568,RETO,"ReTo Eco-Solutions, Inc.",8.18,182740000,2017,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/reto
2569,RTRX,"Retrophin, Inc.",23.48,931990000,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/rtrx
2570,RVNC,"Revance Therapeutics, Inc.",30.35,1110000000,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/rvnc
2571,RVEN,"Reven Housing REIT, Inc.",2.99,32200000,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/rven
2572,RVLT,"Revolution Lighting Technologies, Inc.",3.28,73340000,n/a,Consumer Durables,Building Products,https://www.nasdaq.com/symbol/rvlt
2573,RWLK,ReWalk Robotics Ltd,1.1,33010000,2014,Health Care,Industrial Specialties,https://www.nasdaq.com/symbol/rwlk
2574,REXX,Rex Energy Corporation,0.7402,7350000,2007,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/rexx
2575,RFIL,"RF Industries, Ltd.",4.5,40380000,n/a,Capital Goods,Electrical Products,https://www.nasdaq.com/symbol/rfil
2576,RGCO,RGC Resources Inc.,24.01,174680000,n/a,Public Utilities,Oil & Gas Production,https://www.nasdaq.com/symbol/rgco
2577,RYTM,"Rhythm Pharmaceuticals, Inc.",19.46,530950000,2017,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/rytm
2578,RBBN,Ribbon Communications Inc. ,5.03,512700000,n/a,Technology,EDP Services,https://www.nasdaq.com/symbol/rbbn
2579,RIBT,RiceBran Technologies,1.63,29630000,n/a,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/ribt
2580,RIBTW,RiceBran Technologies,0.1399,n/a,n/a,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/ribtw
2581,RELL,"Richardson Electronics, Ltd.",8.0561,104140000,1983,Consumer Non-Durables,Electronic Components,https://www.nasdaq.com/symbol/rell
2582,RIGL,"Rigel Pharmaceuticals, Inc.",3.33,490740000,2000,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/rigl
2583,RNET,"RigNet, Inc.",12.9,237370000,2010,Consumer Services,Telecommunications Equipment,https://www.nasdaq.com/symbol/rnet
2584,RMNI,"Rimini Street, Inc.",8.27,491330000,2015,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/rmni
2585,RIOT,"Riot Blockchain, Inc",6.64,87500000,n/a,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,https://www.nasdaq.com/symbol/riot
2586,REDU,RISE Education Cayman Ltd,14.95,822250000,2017,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/redu
2587,RTTR,"Ritter Pharmaceuticals, Inc.",2.48,12250000,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/rttr
2588,RVSB,Riverview Bancorp Inc,9.14,206280000,n/a,Finance,Savings Institutions,https://www.nasdaq.com/symbol/rvsb
2589,RLJE,"RLJ Entertainment, Inc.",4.98,72530000,n/a,Consumer Services,Movies/Entertainment,https://www.nasdaq.com/symbol/rlje
2590,RMGN,RMG Networks Holding Corporation,1.18,13160000,n/a,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/rmgn
2591,ROBO,ROBO Global Robotics and Automation Index ETF,40.46,186120000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/robo
2592,RCKT,"Rocket Pharmaceuticals, Inc.",14.58,574480000,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/rckt
2593,RMTI,"Rockwell Medical, Inc.",5.27,272820000,1998,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/rmti
2594,RCKY,"Rocky Brands, Inc.",22.7,168220000,1993,Consumer Non-Durables,Shoe Manufacturing,https://www.nasdaq.com/symbol/rcky
2595,RMCF,"Rocky Mountain Chocolate Factory, Inc.",12,70840000,n/a,Consumer Non-Durables,Specialty Foods,https://www.nasdaq.com/symbol/rmcf
2596,ROKU,"Roku, Inc.",31.36,3120000000,2017,Consumer Services,Television Services,https://www.nasdaq.com/symbol/roku
2597,ROSE,Rosehill Resources Inc.,6.35,228700000,2016,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/rose
2598,ROSEU,Rosehill Resources Inc.,11.26,n/a,2016,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/roseu
2599,ROSEW,Rosehill Resources Inc.,0.7601,n/a,2016,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/rosew
2600,ROSG,Rosetta Genomics Ltd.,0.4,2370000,2007,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/rosg
2601,ROST,"Ross Stores, Inc.",77.45,29330000000,1985,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/rost
2602,RGLD,"Royal Gold, Inc.",86.18,5640000000,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/rgld
2603,RPXC,RPX Corporation,10.88,542910000,2011,Miscellaneous,Multi-Sector Companies,https://www.nasdaq.com/symbol/rpxc
2604,RTIX,"RTI Surgical, Inc.",4.65,287050000,2000,Health Care,Industrial Specialties,https://www.nasdaq.com/symbol/rtix
2605,RBCN,"Rubicon Technology, Inc.",7.02,19220000,2007,Technology,Semiconductors,https://www.nasdaq.com/symbol/rbcn
2606,RMBL,"RumbleOn, Inc.",4.46,57660000,n/a,Technology,EDP Services,https://www.nasdaq.com/symbol/rmbl
2607,RUSHA,"Rush Enterprises, Inc.",38.65,1510000000,n/a,Consumer Durables,Automotive Aftermarket,https://www.nasdaq.com/symbol/rusha
2608,RUSHB,"Rush Enterprises, Inc.",36.95,1440000000,n/a,Consumer Durables,Automotive Aftermarket,https://www.nasdaq.com/symbol/rushb
2609,RUTH,"Ruth&#39;s Hospitality Group, Inc.",25.2,779670000,2005,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/ruth
2610,RXII,RXi Pharmaceuticals Corporation,3.15,8170000,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/rxii
2611,RXIIW,RXi Pharmaceuticals Corporation,0.6,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/rxiiw
2612,RYAAY,Ryanair Holdings plc,122.26,28920000000,1997,Transportation,Air Freight/Delivery Services,https://www.nasdaq.com/symbol/ryaay
2613,STBA,"S&T Bancorp, Inc.",40.15,1400000000,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/stba
2614,SANW,S&W Seed Company,3.5,n/a,n/a,Consumer Non-Durables,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/sanw
2615,SCAC,Saban Capital Acquisition Corp.,9.965,311340000,2016,Finance,Business Services,https://www.nasdaq.com/symbol/scac
2616,SCACU,Saban Capital Acquisition Corp.,10.52,n/a,2016,Finance,Business Services,https://www.nasdaq.com/symbol/scacu
2617,SCACW,Saban Capital Acquisition Corp.,1.17,n/a,2016,Finance,Business Services,https://www.nasdaq.com/symbol/scacw
2618,SBRA,"Sabra Health Care REIT, Inc.",17.7,3160000000,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/sbra
2619,SBRAP,"Sabra Health Care REIT, Inc.",25.225,145040000,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/sbrap
2620,SABR,Sabre Corporation,20.25,5560000000,2014,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/sabr
2621,SAEX,"SAExploration Holdings, Inc.",1.334,19890000,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/saex
2622,SAFT,"Safety Insurance Group, Inc.",76.4,1160000000,2002,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/saft
2623,SAGE,"Sage Therapeutics, Inc.",141.32,6470000000,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/sage
2624,SAIA,"Saia, Inc.",72,1850000000,n/a,Transportation,Trucking Freight/Courier Services,https://www.nasdaq.com/symbol/saia
2625,SALM,"Salem Media Group, Inc.",3.35,87670000,1999,Consumer Services,Broadcasting,https://www.nasdaq.com/symbol/salm
2626,SAL,"Salisbury Bancorp, Inc.",44.955,125270000,n/a,Finance,Savings Institutions,https://www.nasdaq.com/symbol/sal
2627,SAFM,"Sanderson Farms, Inc.",113.51,2590000000,1987,Consumer Non-Durables,Meat/Poultry/Fish,https://www.nasdaq.com/symbol/safm
2628,SASR,"Sandy Spring Bancorp, Inc.",38.64,1380000000,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/sasr
2629,SGMO,"Sangamo Therapeutics, Inc.",16.95,1460000000,2000,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/sgmo
2630,SANM,Sanmina Corporation,26.2,1870000000,1993,Technology,Electrical Products,https://www.nasdaq.com/symbol/sanm
2631,GCVRZ,Sanofi,0.4378,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/gcvrz
2632,SPNS,Sapiens International Corporation N.V.,8.26,406520000,1992,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/spns
2633,SRPT,"Sarepta Therapeutics, Inc.",71.74,4660000000,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/srpt
2634,SVRA,"Savara, Inc.",8.61,263440000,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/svra
2635,SBFG,"SB Financial Group, Inc.",18.59,120080000,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/sbfg
2636,SBFGP,"SB Financial Group, Inc.",18.2,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/sbfgp
2637,SBAC,SBA Communications Corporation,169.73,19770000000,1999,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/sbac
2638,SCSC,"ScanSource, Inc.",33.5,856640000,n/a,Technology,Retail: Computer Software & Peripheral Equipment,https://www.nasdaq.com/symbol/scsc
2639,SMIT,"Schmitt Industries, Inc.",2.71,10830000,n/a,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/smit
2640,SCHN,"Schnitzer Steel Industries, Inc.",31.6,859620000,1993,Consumer Durables,Industrial Specialties,https://www.nasdaq.com/symbol/schn
2641,SCHL,Scholastic Corporation,38.09,1320000000,1992,Consumer Services,Books,https://www.nasdaq.com/symbol/schl
2642,SGMS,Scientific Games Corp,41.6,3740000000,n/a,Technology,EDP Services,https://www.nasdaq.com/symbol/sgms
2643,SCPH,scPharmaceuticals Inc.,11.02,204250000,2017,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/scph
2644,SCYX,"SCYNEXIS, Inc.",1.28,59950000,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/scyx
2645,SEAC,"SeaChange International, Inc.",2.65,94090000,1996,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/seac
2646,SBCF,Seacoast Banking Corporation of Florida,26.47,1240000000,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/sbcf
2647,STX,Seagate Technology PLC,56.62,16130000000,2002,Technology,Electronic Components,https://www.nasdaq.com/symbol/stx
2648,SHIP,Seanergy Maritime Holdings Corp,0.7204,27550000,n/a,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/ship
2649,SHIPW,Seanergy Maritime Holdings Corp,0.12,n/a,n/a,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/shipw
2650,SHLD,Sears Holdings Corporation,2.88,310920000,n/a,Consumer Services,Department/Specialty Retail Stores,https://www.nasdaq.com/symbol/shld
2651,SHLDW,Sears Holdings Corporation,0.35,n/a,n/a,Consumer Services,Department/Specialty Retail Stores,https://www.nasdaq.com/symbol/shldw
2652,SHOS,"Sears Hometown and Outlet Stores, Inc.",2.95,66970000,n/a,Consumer Services,Department/Specialty Retail Stores,https://www.nasdaq.com/symbol/shos
2653,SPNE,SeaSpine Holdings Corporation,10.9,158460000,n/a,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/spne
2654,SGEN,"Seattle Genetics, Inc.",50.07,7910000000,2001,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/sgen
2655,EYES,"Second Sight Medical Products, Inc.",1.71,102360000,2014,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/eyes
2656,EYESW,"Second Sight Medical Products, Inc.",0.8,n/a,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/eyesw
2657,SECO,Secoo Holding Limited,8.92,457410000,2017,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/seco
2658,SCWX,SecureWorks Corp.,8,654180000,2016,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/scwx
2659,SNFCA,Security National Financial Corporation,5.3,88290000,n/a,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/snfca
2660,SEIC,SEI Investments Company,72.78,11450000000,1981,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/seic
2661,SLCT,"Select Bancorp, Inc.",13.24,185540000,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/slct
2662,SIR,Select Income REIT,19.23,1720000000,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/sir
2663,SELB,"Selecta Biosciences, Inc.",10.2,227970000,2016,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/selb
2664,SIGI,"Selective Insurance Group, Inc.",59.45,3490000000,n/a,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/sigi
2665,SLS,"SELLAS Life Sciences Group, Inc. ",6.85,39920000,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/sls
2666,LEDS,SemiLEDS Corporation,3.3,11690000,2010,Technology,Semiconductors,https://www.nasdaq.com/symbol/leds
2667,SMTC,Semtech Corporation,40.9,2720000000,n/a,Technology,Semiconductors,https://www.nasdaq.com/symbol/smtc
2668,SENEA,Seneca Foods Corp.,28.45,277070000,n/a,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/senea
2669,SENEB,Seneca Foods Corp.,32.55,317000000,n/a,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/seneb
2670,SNES,"SenesTech, Inc.",0.497,8210000,2016,Basic Industries,Agricultural Chemicals,https://www.nasdaq.com/symbol/snes
2671,SNH,Senior Housing Properties Trust,15.77,3750000000,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/snh
2672,SNHNI,Senior Housing Properties Trust,24.63,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/snhni
2673,SNHNL,Senior Housing Properties Trust,25.38,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/snhnl
2674,AIHS,Senmiao Technology Limited,5.88,149940000,2018,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/aihs
2675,SNMX,"Senomyx, Inc.",1.04,49700000,2004,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://www.nasdaq.com/symbol/snmx
2676,SRTS,"Sensus Healthcare, Inc.",5.8103,78660000,2016,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/srts
2677,SRTSW,"Sensus Healthcare, Inc.",0.6,n/a,2016,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/srtsw
2678,STNL,Sentinel Energy Services Inc.,9.73,419610000,2017,Finance,Business Services,https://www.nasdaq.com/symbol/stnl
2679,STNLU,Sentinel Energy Services Inc.,9.93,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/stnlu
2680,STNLW,Sentinel Energy Services Inc.,0.95,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/stnlw
2681,SQBG,"Sequential Brands Group, Inc.",1.87,118460000,n/a,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/sqbg
2682,MCRB,"Seres Therapeutics, Inc.",7.16,291040000,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/mcrb
2683,SREV,"ServiceSource International, Inc.",3.76,340000000,2011,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/srev
2684,SFBS,"ServisFirst Bancshares, Inc.",40.56,2160000000,2014,Finance,Major Banks,https://www.nasdaq.com/symbol/sfbs
2685,SSC,"Seven Stars Cloud Group, Inc.",3.05,210040000,n/a,Consumer Services,Television Services,https://www.nasdaq.com/symbol/ssc
2686,SVBI,Severn Bancorp Inc,7.25,88800000,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/svbi
2687,SGBX,"SG Blocks, Inc.",4.54,19340000,2017,Consumer Services,RETAIL: Building Materials,https://www.nasdaq.com/symbol/sgbx
2688,SGOC,"SGOCO Group, Ltd",1.11,12910000,2010,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/sgoc
2689,SEII,Sharing Economy International Inc.,3.11,12510000,n/a,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/seii
2690,SMED,Sharps Compliance Corp.,4.405,70840000,n/a,Basic Industries,Environmental Services,https://www.nasdaq.com/symbol/smed
2691,SHSP,"SharpSpring, Inc.",6.45,54480000,n/a,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/shsp
2692,SHEN,Shenandoah Telecommunications Co,37.3,1850000000,n/a,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/shen
2693,PIXY,"ShiftPixy, Inc.",2.68,77190000,2017,Technology,Diversified Commercial Services,https://www.nasdaq.com/symbol/pixy
2694,SHLO,"Shiloh Industries, Inc.",9.42,219900000,1993,Capital Goods,Industrial Specialties,https://www.nasdaq.com/symbol/shlo
2695,TYHT,"Shineco, Inc.",1.63,41100000,2016,Consumer Non-Durables,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/tyht
2696,SHPG,Shire plc,156.74,47620000000,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/shpg
2697,SCVL,"Shoe Carnival, Inc.",23.86,393020000,1993,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/scvl
2698,SHBI,Shore Bancshares Inc,18.24,232300000,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/shbi
2699,SSTI,"ShotSpotter, Inc.",31.88,328770000,2017,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/ssti
2700,SFLY,"Shutterfly, Inc.",80.03,2600000000,2006,Miscellaneous,Other Consumer Services,https://www.nasdaq.com/symbol/sfly
2701,SIFI,"SI Financial Group, Inc.",14.3,175070000,n/a,Finance,Savings Institutions,https://www.nasdaq.com/symbol/sifi
2702,SIEB,Siebert Financial Corp.,7.7,209110000,n/a,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/sieb
2703,SNNA,"Sienna Biopharmaceuticals, Inc.",19.34,400980000,2017,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/snna
2704,SIEN,"Sientra, Inc.",9.26,181900000,2014,Health Care,Industrial Specialties,https://www.nasdaq.com/symbol/sien
2705,BSRR,Sierra Bancorp,26.32,400980000,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/bsrr
2706,SRRA,"Sierra Oncology, Inc.",2,104910000,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/srra
2707,SWIR,"Sierra Wireless, Inc.",16.2,582570000,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/swir
2708,SIFY,Sify Technologies Limited,2.12,378490000,n/a,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/sify
2709,SIGA,SIGA Technologies Inc.,6.3,497950000,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/siga
2710,SIGM,"Sigma Designs, Inc.",6.1,240950000,1986,Technology,Semiconductors,https://www.nasdaq.com/symbol/sigm
2711,SGLB,"Sigma Labs, Inc.",1.4699,7320000,n/a,Consumer Durables,Miscellaneous manufacturing industries,https://www.nasdaq.com/symbol/sglb
2712,SGLBW,"Sigma Labs, Inc.",0.4,n/a,n/a,Consumer Durables,Miscellaneous manufacturing industries,https://www.nasdaq.com/symbol/sglbw
2713,SGMA,"SigmaTron International, Inc.",5.7,24030000,1994,Technology,Electrical Products,https://www.nasdaq.com/symbol/sgma
2714,SBNY,Signature Bank,136.02,7480000000,2004,Finance,Major Banks,https://www.nasdaq.com/symbol/sbny
2715,SBNYW,Signature Bank,127.8653,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/sbnyw
2716,SLGN,Silgan Holdings Inc.,27.55,3040000000,1997,Consumer Durables,Containers/Packaging,https://www.nasdaq.com/symbol/slgn
2717,SILC,Silicom Ltd,34.52,257020000,n/a,Technology,Computer Communications Equipment,https://www.nasdaq.com/symbol/silc
2718,SLAB,"Silicon Laboratories, Inc.",87.75,3790000000,2000,Technology,Semiconductors,https://www.nasdaq.com/symbol/slab
2719,SIMO,Silicon Motion Technology Corporation,47.68,1680000000,2005,Technology,Semiconductors,https://www.nasdaq.com/symbol/simo
2720,SPIL,"Siliconware Precision Industries Company, Ltd.",8.7,5420000000,n/a,Technology,Semiconductors,https://www.nasdaq.com/symbol/spil
2721,SAMG,Silvercrest Asset Management Group Inc.,15.9,209900000,2013,Finance,Investment Managers,https://www.nasdaq.com/symbol/samg
2722,SSNT,"SilverSun Technologies, Inc.",3.75,16860000,n/a,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/ssnt
2723,SFNC,Simmons First National Corporation,27.9,2570000000,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/sfnc
2724,SLP,"Simulations Plus, Inc.",15.3,264580000,n/a,Technology,EDP Services,https://www.nasdaq.com/symbol/slp
2725,SINA,Sina Corporation,96.68,6910000000,n/a,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/sina
2726,SBGI,"Sinclair Broadcast Group, Inc.",29.95,3050000000,1995,Consumer Services,Broadcasting,https://www.nasdaq.com/symbol/sbgi
2727,SINO,"Sino-Global Shipping America, Ltd.",1.1,13680000,n/a,Transportation,Oil Refining/Marketing,https://www.nasdaq.com/symbol/sino
2728,SVA,"Sinovac Biotech, Ltd.",8.24,469840000,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/sva
2729,SIRI,Sirius XM Holdings Inc.,6.26,28120000000,n/a,Consumer Services,Broadcasting,https://www.nasdaq.com/symbol/siri
2730,SITO,"SITO Mobile, Ltd.",3.63,91170000,n/a,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/sito
2731,SKYS,"Sky Solar Holdings, Ltd.",1.25,65550000,2014,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/skys
2732,SKYW,"SkyWest, Inc.",54.75,2860000000,1986,Transportation,Air Freight/Delivery Services,https://www.nasdaq.com/symbol/skyw
2733,SWKS,"Skyworks Solutions, Inc.",95.56,17410000000,n/a,Technology,Semiconductors,https://www.nasdaq.com/symbol/swks
2734,SNBR,Sleep Number Corporation,34.88,1340000000,n/a,Consumer Durables,Home Furnishings,https://www.nasdaq.com/symbol/snbr
2735,SLM,SLM Corporation,11.37,4930000000,n/a,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/slm
2736,SLMBP,SLM Corporation,70.1,280400000,n/a,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/slmbp
2737,SGH,"SMART Global Holdings, Inc.",43.58,963390000,2017,Technology,Semiconductors,https://www.nasdaq.com/symbol/sgh
2738,SND,"Smart Sand, Inc.",6.06,248130000,2016,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),https://www.nasdaq.com/symbol/snd
2739,SMBK,"SmartFinancial, Inc.",23.15,260060000,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/smbk
2740,SMSI,"Smith Micro Software, Inc.",1.69,30840000,1995,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/smsi
2741,SMTX,SMTC Corporation,2.44,41710000,2000,Technology,Electrical Products,https://www.nasdaq.com/symbol/smtx
2742,SRAX,"Social Reality, Inc.",4.75,47930000,n/a,Technology,Advertising,https://www.nasdaq.com/symbol/srax
2743,SCKT,"Socket Mobile, Inc.",3.18,18700000,n/a,Technology,Computer Manufacturing,https://www.nasdaq.com/symbol/sckt
2744,SODA,SodaStream International Ltd.,93.59,2120000000,2010,Consumer Durables,Consumer Electronics/Appliances,https://www.nasdaq.com/symbol/soda
2745,SOHU,Sohu.com Inc.,33.8,1310000000,n/a,Technology,EDP Services,https://www.nasdaq.com/symbol/sohu
2746,SLRC,Solar Capital Ltd.,20.64,872260000,2010,n/a,n/a,https://www.nasdaq.com/symbol/slrc
2747,SUNS,Solar Senior Capital Ltd.,17.05,273470000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/suns
2748,SEDG,"SolarEdge Technologies, Inc.",54.225,2380000000,2015,Technology,Semiconductors,https://www.nasdaq.com/symbol/sedg
2749,SLNO,"Soleno Therapeutics, Inc.",1.84,35860000,2014,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/slno
2750,SLNOW,"Soleno Therapeutics, Inc.",0.1873,n/a,2014,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/slnow
2751,SLGL,Sol-Gel Technologies Ltd.,10.39,196610000,2018,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/slgl
2752,SLDB,Solid Biosciences Inc.,9.54,338450000,2018,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/sldb
2753,SNGX,"Soligenix, Inc.",1.84,16080000,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/sngx
2754,SNGXW,"Soligenix, Inc.",0.5899,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/sngxw
2755,SONC,Sonic Corp.,26.23,974570000,1991,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/sonc
2756,SOFO,"Sonic Foundry, Inc.",2.26,10080000,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/sofo
2757,SNOA,"Sonoma Pharmaceuticals, Inc.",4.1,25300000,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/snoa
2758,SNOAW,"Sonoma Pharmaceuticals, Inc.",0.36,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/snoaw
